,Time Period,Wind Direction (degrees),Wind Speed (m_s-1),Air Pressure (pa),Temperature (K),Power Generated (watts),Hour
2007,2019-11-21 03:55:00,150.0,3.1,101490.0,294.65,24422.616787840456,3
2008,2019-11-21 04:15:00,150.0,2.6,101520.0,294.65,14413.037415681552,4
2009,2019-11-21 04:35:00,140.0,3.6,101520.0,294.45,38285.811715588774,4
2010,2019-11-21 04:55:00,140.0,2.1,101520.0,294.25,7604.721750333757,4
2011,2019-11-21 05:15:00,140.0,3.6,101520.0,294.25,38311.83435736657,5
2012,2019-11-21 05:35:00,140.0,3.6,101520.0,294.15,38324.85894834307,5
2013,2019-11-21 05:55:00,130.0,3.6,101490.0,294.15,38313.53363541507,5
2014,2019-11-21 06:15:00,140.0,4.6,101460.0,293.95,79962.28480999818,6
2015,2019-11-21 06:35:00,150.0,3.6,101460.0,293.95,38328.26867854931,6
2016,2019-11-21 06:55:00,150.0,4.1,101490.0,293.95,56635.88152787654,6
2017,2019-11-21 07:15:00,160.0,3.1,101490.0,294.15,24464.13066985276,7
2018,2019-11-21 07:35:00,170.0,3.6,101520.0,294.04999999999995,38337.89239807894,7
2019,2019-11-21 07:55:00,160.0,2.6,101520.0,293.75,14457.196509040237,7
2020,2019-11-21 08:15:00,160.0,2.6,101520.0,293.65,14462.119783860275,8
2021,2019-11-21 08:35:00,160.0,2.1,101520.0,293.34999999999997,7628.053093695953,8
2022,2019-11-21 08:55:00,160.0,1.5,101520.0,292.95,2783.698467727888,8
2023,2019-11-21 09:15:00,0.0,0.0,101520.0,292.65,0.0,9
2024,2019-11-21 09:35:00,140.0,1.5,101490.0,292.34999999999997,2788.5872540230503,9
2025,2019-11-21 09:55:00,130.0,1.5,101490.0,292.15,2790.496264636792,9
2026,2019-11-21 10:15:00,140.0,1.5,101490.0,291.84999999999997,2793.364686358194,10
2027,2019-11-21 10:35:00,130.0,2.6,101460.0,291.95,14537.734353762917,10
2028,2019-11-21 10:55:00,120.0,2.1,101460.0,291.95,7660.102290065907,10
2029,2019-11-21 11:15:00,130.0,2.1,101460.0,291.95,7660.102290065907,11
2030,2019-11-21 11:35:00,120.0,2.1,101490.0,291.84999999999997,7664.992699366885,11
2031,2019-11-21 11:55:00,130.0,1.5,101490.0,291.84999999999997,2793.364686358194,11
2032,2019-11-21 12:15:00,130.0,1.5,101520.0,291.75,2795.1481272352516,12
2033,2019-11-21 12:35:00,130.0,2.1,101520.0,291.84999999999997,7667.258437675889,12
2034,2019-11-21 12:55:00,0.0,0.0,101520.0,291.65,0.0,12
2035,2019-11-21 13:15:00,140.0,1.5,101560.0,291.75,2796.24944643432,13
2036,2019-11-21 13:50:00,140.0,3.1,101560.0,292.15,24648.596165321444,13
2037,2019-11-21 14:50:00,160.0,4.1,101560.0,294.15,56636.409881583626,14
2038,2019-11-21 15:50:00,170.0,4.1,101590.0,295.15,56461.19287593247,15
2039,2019-11-21 16:50:00,190.0,4.1,101560.0,297.15,56064.61371922538,16
2040,2019-11-21 17:50:00,190.0,4.1,101460.0,297.15,56009.410279170996,17
2041,2019-11-21 18:50:00,190.0,4.1,101320.0,297.15,55932.12546309487,18
2042,2019-11-21 19:50:00,210.0,4.1,101250.0,297.15,55893.483055056815,19
2043,2019-11-21 20:50:00,150.0,2.1,101250.0,297.15,7510.47643784741,20
2044,2019-11-21 21:50:00,150.0,2.1,101290.0,295.15,7564.356252098942,21
2045,2019-11-21 22:50:00,150.0,2.1,101320.0,295.15,7566.5966577417785,22
2046,2019-11-21 23:50:00,150.0,2.1,101360.0,295.15,7569.583865265561,23
2047,2019-11-22 00:15:00,160.0,4.1,101360.0,294.45,56467.28667768214,0
2048,2019-11-22 00:35:00,160.0,3.1,101360.0,294.45,24407.90089254116,0
2049,2019-11-22 00:55:00,160.0,3.6,101360.0,294.34999999999997,38238.45798788405,0
2050,2019-11-22 01:15:00,160.0,2.1,101360.0,294.15,7595.317619694478,1
2051,2019-11-22 01:35:00,170.0,1.5,101390.0,294.15,2768.792143541793,1
2052,2019-11-22 01:55:00,260.0,2.1,101460.0,294.15,7602.811026975154,1
2053,2019-11-22 02:15:00,0.0,0.0,101490.0,290.25,0.0,2
2054,2019-11-22 02:35:00,280.0,2.1,101520.0,289.34999999999997,7733.503974548845,2
2055,2019-11-22 02:55:00,330.0,2.6,101490.0,288.45,14718.48330579243,2
2056,2019-11-22 03:15:00,340.0,1.5,101520.0,287.95,2832.034957877704,3
2057,2019-11-22 03:35:00,340.0,2.6,101560.0,287.34999999999997,14785.017439232855,3
2058,2019-11-22 03:55:00,340.0,2.6,101590.0,286.75,14820.330343987109,3
2059,2019-11-22 04:15:00,330.0,2.6,101590.0,286.34999999999997,14841.032743629488,4
2060,2019-11-22 04:35:00,310.0,1.5,101630.0,286.15,2852.937509281102,4
2061,2019-11-22 04:55:00,340.0,4.6,101630.0,285.75,82394.7400736761,4
2062,2019-11-22 05:15:00,350.0,4.1,101630.0,285.45,58402.81155444502,5
2063,2019-11-22 05:35:00,320.0,2.6,101660.0,285.34999999999997,14903.304635521421,5
2064,2019-11-22 05:55:00,350.0,5.1,101630.0,284.95,112604.07283982473,5
2065,2019-11-22 06:15:00,340.0,4.6,101630.0,284.54999999999995,82742.21393798261,6
2066,2019-11-22 06:35:00,350.0,4.1,101630.0,284.34999999999997,58628.74119295352,6
2067,2019-11-22 06:55:00,350.0,5.1,101590.0,283.95,112956.16056463766,6
2068,2019-11-22 07:15:00,350.0,3.6,101590.0,283.95,39728.932516933426,7
2069,2019-11-22 07:35:00,350.0,4.1,101590.0,283.84999999999997,58708.899338846124,7
2070,2019-11-22 07:55:00,340.0,3.1,101630.0,283.84999999999997,25386.826502942156,7
2071,2019-11-22 08:15:00,320.0,2.1,101660.0,283.75,7897.005233790182,8
2072,2019-11-22 08:35:00,340.0,3.6,101630.0,283.65,39786.61087930056,8
2073,2019-11-22 08:55:00,340.0,3.1,101630.0,283.65,25404.72660976601,8
2074,2019-11-22 09:15:00,340.0,3.6,101630.0,283.34999999999997,39828.73540114207,9
2075,2019-11-22 09:35:00,320.0,2.6,101690.0,283.34999999999997,15012.92727270436,9
2076,2019-11-22 09:55:00,320.0,3.1,101730.0,283.15,25474.6289203782,9
2077,2019-11-22 10:15:00,300.0,3.1,101760.0,282.84999999999997,25509.16854017527,10
2078,2019-11-22 10:35:00,330.0,4.6,101760.0,282.65,83404.9660717166,10
2079,2019-11-22 10:55:00,340.0,3.6,101730.0,282.45,39994.960684154736,10
2080,2019-11-22 11:15:00,340.0,3.6,101730.0,282.25,40023.300780299396,11
2081,2019-11-22 11:35:00,340.0,3.1,101760.0,282.15,25572.45550802259,11
2082,2019-11-22 11:55:00,300.0,3.1,101860.0,281.84999999999997,25624.83163928874,11
2083,2019-11-22 12:15:00,340.0,4.6,101800.0,281.45,83793.49913734918,12
2084,2019-11-22 12:35:00,320.0,2.6,101860.0,281.65,15128.792511666932,12
2085,2019-11-22 12:55:00,340.0,4.1,101830.0,281.25,59391.60875605564,12
2086,2019-11-22 13:15:00,330.0,3.6,101860.0,281.15,40231.2376146654,13
2087,2019-11-22 13:50:00,350.0,5.1,101900.0,281.15,114429.21824121528,13
2088,2019-11-22 14:50:00,320.0,3.1,101970.0,281.15,25716.37318539208,14
2089,2019-11-22 15:50:00,310.0,4.1,102130.0,281.15,59587.76834172905,15
2090,2019-11-22 16:50:00,320.0,2.6,102100.0,281.15,15191.407187298366,16
2091,2019-11-22 17:50:00,290.0,4.1,102030.0,281.15,59529.42332230114,17
2092,2019-11-22 18:50:00,310.0,2.1,102030.0,283.15,7942.541841317061,18
2093,2019-11-22 19:50:00,300.0,2.6,101860.0,283.15,15048.647045421127,19
2094,2019-11-22 20:50:00,300.0,4.1,101860.0,283.15,59010.45761364754,20
2095,2019-11-22 21:50:00,300.0,5.1,101930.0,281.15,114462.90692175734,21
